date,cases,province_state,country,lat,long,deaths
3/12/20,0,Saskatchewan,Canada,52.9399,-106.4509,0
3/12/20,0,,Central African Republic,6.6111,20.9394,0
3/12/20,0,,Chad,15.4542,18.7322,0
3/12/20,23,,Chile,-35.6751,-71.543,0
3/12/20,990,Anhui,China,31.8257,117.2264,6
3/12/20,435,Beijing,China,40.1824,116.4142,8
3/12/20,576,Chongqing,China,30.0572,107.874,6
3/12/20,296,Fujian,China,26.0789,117.9874,1
3/12/20,127,Gansu,China,37.8099,101.0583,2
3/12/20,1356,Guangdong,China,23.3417,113.4244,8
3/12/20,252,Guangxi,China,23.8298,108.7881,2
3/12/20,146,Guizhou,China,26.8154,106.8748,2
3/12/20,168,Hainan,China,19.1959,109.7453,6
3/12/20,318,Hebei,China,39.549,116.1306,6
3/12/20,482,Heilongjiang,China,47.862,127.7615,13
3/12/20,1273,Henan,China,33.882,113.614,22
3/12/20,129,Hong Kong,China,22.3,114.2,3
3/12/20,67781,Hubei,China,30.9756,112.2707,3056
3/12/20,1018,Hunan,China,27.6104,111.7088,4
3/12/20,75,Inner Mongolia,China,44.0935,113.9448,1
3/12/20,631,Jiangsu,China,32.9711,119.455,0
3/12/20,935,Jiangxi,China,27.614,115.7221,1
3/12/20,93,Jilin,China,43.6661,126.1923,1
3/12/20,125,Liaoning,China,41.2956,122.6085,1
3/12/20,10,Macau,China,22.1667,113.55,0
3/12/20,75,Ningxia,China,37.2692,106.1655,0
3/12/20,18,Qinghai,China,35.7452,95.9956,0
3/12/20,245,Shaanxi,China,35.1917,108.8701,2
3/12/20,760,Shandong,China,36.3427,118.1498,6
3/12/20,344,Shanghai,China,31.202,121.4491,3
3/12/20,133,Shanxi,China,37.5777,112.2922,0
3/12/20,539,Sichuan,China,30.6171,102.7103,3
3/12/20,136,Tianjin,China,39.3054,117.323,3
3/12/20,1,Tibet,China,31.6927,88.0924,0
3/12/20,76,Xinjiang,China,41.1129,85.2401,3
3/12/20,174,Yunnan,China,24.974,101.487,2
3/12/20,1215,Zhejiang,China,29.1832,120.0934,1
3/12/20,9,,Colombia,4.5709,-74.2973,0
3/12/20,0,,Congo (Brazzaville),-4.0383,21.7587,0
3/12/20,1,,Congo (Kinshasa),-4.0383,21.7587,0
3/12/20,22,,Costa Rica,9.7489,-83.7534,0
3/12/20,1,,Cote d'Ivoire,7.54,-5.5471,0
3/12/20,19,,Croatia,45.1,15.2,0
3/12/20,706,,Diamond Princess,0.0,0.0,7
3/12/20,3,,Cuba,22.0,-80.0,0
3/12/20,6,,Cyprus,35.1264,33.4299,0
3/12/20,94,,Czechia,49.8175,15.473,0
3/12/20,2,Faroe Islands,Denmark,61.8926,-6.9118,0
3/12/20,0,Greenland,Denmark,71.7069,-42.6043,0
3/12/20,615,,Denmark,56.2639,9.5018,0
3/12/20,0,,Djibouti,11.8251,42.5903,0
3/12/20,5,,Dominican Republic,18.7357,-70.1627,0
3/12/20,17,,Ecuador,-1.8312,-78.1834,0
3/12/20,67,,Egypt,26.0,30.0,1
3/12/20,0,,El Salvador,13.7942,-88.8965,0
3/12/20,0,,Equatorial Guinea,1.5,10.0,0
3/12/20,0,,Eritrea,15.1794,39.7823,0
3/12/20,16,,Estonia,58.5953,25.0136,0
3/12/20,0,,Eswatini,-26.5225,31.4659,0
3/12/20,0,,Ethiopia,9.145,40.4897,0
3/12/20,0,,Fiji,-17.7134,178.065,0
3/12/20,59,,Finland,64.0,26.0,0
3/12/20,5,French Guiana,France,3.9339,-53.1258,0
3/12/20,0,French Polynesia,France,-17.6797,149.4068,0
3/12/20,0,Guadeloupe,France,16.25,-61.5833,0
3/12/20,0,Mayotte,France,-12.8275,45.1662,0
3/12/20,0,New Caledonia,France,-20.9043,165.618,0
3/12/20,1,Reunion,France,-21.1351,55.2471,0
3/12/20,1,Saint Barthelemy,France,17.9,-62.8333,0
3/12/20,2,St Martin,France,18.0708,-63.0501,0
3/12/20,3,Martinique,France,14.6415,-61.0242,0
3/12/20,2281,,France,46.2276,2.2137,48
3/12/20,0,,Gabon,-0.8037,11.6094,0
3/12/20,0,,Gambia,13.4432,-15.3101,0
3/12/20,24,,Georgia,42.3154,43.3569,0
3/12/20,2078,,Germany,51.0,9.0,3
3/12/20,0,,Ghana,7.9465,-1.0232,0
3/12/20,99,,Greece,39.0742,21.8243,1
3/12/20,0,,Guatemala,15.7835,-90.2308,0
3/12/20,0,,Guinea,9.9456,-9.6966,0
3/12/20,1,,Guyana,5.0,-58.75,1
3/12/20,0,,Haiti,18.9712,-72.2852,0
3/12/20,1,,Holy See,41.9029,12.4534,0
3/12/20,2,,Honduras,15.2,-86.2419,0
3/12/20,13,,Hungary,47.1625,19.5033,0
3/12/20,103,,Iceland,64.9631,-19.0208,0
3/12/20,73,,India,21.0,78.0,1
3/12/20,34,,Indonesia,-0.7893,113.9213,1
3/12/20,10075,,Iran,32.0,53.0,429
3/12/20,71,,Iraq,33.0,44.0,8
3/12/20,43,,Ireland,53.1424,-7.6921,1
3/12/20,100,,Israel,31.0,35.0,0
3/12/20,12462,,Italy,43.0,12.0,827
3/12/20,2,,Jamaica,18.1096,-77.2975,0
3/12/20,639,,Japan,36.0,138.0,16
3/12/20,1,,Jordan,31.24,36.51,0
3/12/20,0,,Kazakhstan,48.0196,66.9237,0
3/12/20,0,,Kenya,-0.0236,37.9062,0
3/12/20,7869,,"Korea, South",36.0,128.0,66
3/12/20,80,,Kuwait,29.5,47.75,0
3/12/20,0,,Kyrgyzstan,41.2044,74.7661,0
3/12/20,10,,Latvia,56.8796,24.6032,0
3/12/20,61,,Lebanon,33.8547,35.8623,3
3/12/20,0,,Liberia,6.4281,-9.4295,0
3/12/20,1,,Liechtenstein,47.14,9.55,0
3/12/20,3,,Lithuania,55.1694,23.8813,0
3/12/20,19,,Luxembourg,49.8153,6.1296,0
3/12/20,0,,Madagascar,-18.7669,46.8691,0
3/12/20,149,,Malaysia,2.5,112.5,0
3/12/20,8,,Maldives,3.2028,73.2207,0
3/12/20,6,,Malta,35.9375,14.3754,0
3/12/20,0,,Mauritania,21.0079,10.9408,0
3/12/20,0,,Mauritius,-20.2,57.5,0
3/12/20,12,,Mexico,23.6345,-102.5528,0
3/12/20,3,,Moldova,47.4116,28.3699,0
3/12/20,2,,Monaco,43.7333,7.4167,0
3/12/20,1,,Mongolia,46.8625,103.8467,0
3/12/20,0,,Montenegro,42.5,19.3,0
3/12/20,6,,Morocco,31.7917,-7.0926,1
3/12/20,0,,Namibia,-22.9576,18.4904,0
3/12/20,1,,Nepal,28.1667,84.25,0
3/12/20,0,Aruba,Netherlands,12.5186,-70.0358,0
3/12/20,0,Curacao,Netherlands,12.1696,-68.99,0
3/12/20,0,Sint Maarten,Netherlands,18.0425,-63.0548,0
3/12/20,503,,Netherlands,52.1326,5.2913,5
3/12/20,5,,New Zealand,-40.9006,174.886,0
3/12/20,0,,Nicaragua,12.8654,-85.2072,0
3/12/20,0,,Niger,17.6078,8.0817,0
3/12/20,2,,Nigeria,9.082,8.6753,0
3/12/20,7,,North Macedonia,41.6086,21.7453,0
3/12/20,702,,Norway,60.472,8.4689,0
3/12/20,18,,Oman,21.0,57.0,0
3/12/20,20,,Pakistan,30.3753,69.3451,0
3/12/20,11,,Panama,8.538,-80.7821,1
3/12/20,0,,Papua New Guinea,-6.315,143.9555,0
3/12/20,5,,Paraguay,-23.4425,-58.4438,0
3/12/20,15,,Peru,-9.19,-75.0152,0
3/12/20,52,,Philippines,13.0,122.0,2
3/12/20,49,,Poland,51.9194,19.1451,1
3/12/20,59,,Portugal,39.3999,-8.2245,0
3/12/20,262,,Qatar,25.3548,51.1839,0
3/12/20,49,,Romania,45.9432,24.9668,0
3/12/20,28,,Russia,60.0,90.0,0
3/12/20,0,,Rwanda,-1.9403,29.8739,0
3/12/20,0,,Saint Lucia,13.9094,-60.9789,0
3/12/20,0,,Saint Vincent and the Grenadines,12.9843,-61.2872,0
3/12/20,69,,San Marino,43.9424,12.4578,3
3/12/20,45,,Saudi Arabia,24.0,45.0,0
3/12/20,4,,Senegal,14.4974,-14.4524,0
3/12/20,19,,Serbia,44.0165,21.0059,0
3/12/20,0,,Seychelles,-4.6796,55.492,0
3/12/20,178,,Singapore,1.2833,103.8333,0
3/12/20,16,,Slovakia,48.669,19.699,0
3/12/20,89,,Slovenia,46.1512,14.9955,0
3/12/20,0,,Somalia,5.1521,46.1996,0
3/12/20,17,,South Africa,-30.5595,22.9375,0
3/12/20,2277,,Spain,40.0,-4.0,55
3/12/20,2,,Sri Lanka,7.0,81.0,0
3/12/20,0,,Sudan,12.8628,30.2176,0
3/12/20,0,,Suriname,3.9193,-56.0278,0
3/12/20,599,,Sweden,63.0,16.0,1
3/12/20,652,,Switzerland,46.8182,8.2275,4
3/12/20,49,,Taiwan*,23.7,121.0,1
3/12/20,0,,Tanzania,-6.369,34.8888,0
3/12/20,70,,Thailand,15.0,101.0,1
3/12/20,1,,Togo,8.6195,0.8248,0
3/12/20,0,,Trinidad and Tobago,10.6918,-61.2225,0
3/12/20,7,,Tunisia,34.0,9.0,0
3/12/20,1,,Turkey,38.9637,35.2433,0
3/12/20,0,,Uganda,1.0,32.0,0
3/12/20,1,,Ukraine,48.3794,31.1656,0
3/12/20,85,,United Arab Emirates,24.0,54.0,0
3/12/20,0,Bermuda,United Kingdom,32.3078,-64.7505,0
3/12/20,0,Cayman Islands,United Kingdom,19.3133,-81.2546,0
3/12/20,2,Channel Islands,United Kingdom,49.3723,-2.3644,0
3/12/20,1,Gibraltar,United Kingdom,36.1408,-5.3536,0
3/12/20,0,Isle of Man,United Kingdom,54.2361,-4.5481,0
3/12/20,0,Montserrat,United Kingdom,16.7425,-62.1874,0
3/12/20,456,,United Kingdom,55.3781,-3.4360000000000004,8
3/12/20,0,,Uruguay,-32.5228,-55.7658,0
3/12/20,1663,,US,37.0902,-95.7129,40
3/12/20,0,,Uzbekistan,41.3775,64.5853,0
3/12/20,0,,Venezuela,6.4238,-66.5897,0
3/12/20,39,,Vietnam,16.0,108.0,0
3/12/20,0,,Zambia,-15.4167,28.2833,0
3/12/20,0,,Zimbabwe,-20.0,30.0,0
3/12/20,0,Diamond Princess,Canada,0.0,0.0,0
3/12/20,0,,Dominica,15.415,-61.371,0
3/12/20,0,,Grenada,12.1165,-61.679,0
3/12/20,0,,Mozambique,-18.665695,35.529562,0
3/12/20,0,,Syria,34.802075,38.99681500000001,0
3/12/20,0,,Timor-Leste,-8.874217,125.727539,0
3/12/20,0,,Belize,13.1939,-59.5432,0
3/12/20,0,Recovered,Canada,0.0,0.0,0
3/12/20,0,,Laos,19.85627,102.495496,0
3/12/20,0,,Libya,26.3351,17.228331,0
3/12/20,30,,West Bank and Gaza,31.9522,35.2332,0
3/12/20,0,,Guinea-Bissau,11.8037,-15.1804,0
3/12/20,0,,Mali,17.570692,-3.996166000000001,0
3/12/20,0,,Saint Kitts and Nevis,17.357822,-62.782998,0
3/12/20,0,Northwest Territories,Canada,64.8255,-124.8457,0
3/12/20,0,Yukon,Canada,64.2823,-135.0,0
3/12/20,0,,Kosovo,42.602636,20.902977,0
3/12/20,0,,Burma,21.9162,95.956,0
3/12/20,0,Anguilla,United Kingdom,18.2206,-63.0686,0
3/12/20,0,British Virgin Islands,United Kingdom,18.4207,-64.64,0
3/12/20,0,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0
3/12/20,0,,MS Zaandam,0.0,0.0,0
3/12/20,0,,Botswana,-22.3285,24.6849,0
3/12/20,0,,Burundi,-3.3731,29.9189,0
3/12/20,0,,Sierra Leone,8.460555000000001,-11.779889,0
3/12/20,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0
3/12/20,0,,Malawi,-13.254307999999998,34.301525,0
3/12/20,0,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0
3/12/20,0,Saint Pierre and Miquelon,France,46.8852,-56.3159,0
3/12/20,0,,South Sudan,6.877000000000002,31.307,0
3/12/20,0,,Western Sahara,24.2155,-12.8858,0
3/12/20,0,,Sao Tome and Principe,0.18636,6.613081,0
3/12/20,0,,Yemen,15.552727,48.516388,0
3/13/20,7,,Afghanistan,33.0,65.0,0
3/13/20,33,,Albania,41.1533,20.1683,1
3/13/20,26,,Algeria,28.0339,1.6596,2
3/13/20,1,,Andorra,42.5063,1.5218,0
3/13/20,0,,Angola,-11.2027,17.8739,0
3/13/20,1,,Antigua and Barbuda,17.0608,-61.7964,0
3/13/20,31,,Argentina,-38.4161,-63.6167,2
3/13/20,8,,Armenia,40.0691,45.0382,0
3/13/20,1,Australian Capital Territory,Australia,-35.4735,149.0124,0
3/13/20,92,New South Wales,Australia,-33.8688,151.2093,2
3/13/20,1,Northern Territory,Australia,-12.4634,130.8456,0
3/13/20,35,Queensland,Australia,-28.0167,153.4,0
3/13/20,16,South Australia,Australia,-34.9285,138.6007,0
3/13/20,5,Tasmania,Australia,-41.4545,145.9707,0
3/13/20,36,Victoria,Australia,-37.8136,144.9631,0
3/13/20,14,Western Australia,Australia,-31.9505,115.8605,1
3/13/20,504,,Austria,47.5162,14.5501,1
3/13/20,15,,Azerbaijan,40.1431,47.5769,1
3/13/20,0,,Bahamas,25.0343,-77.3963,0
3/13/20,195,,Bahrain,26.0275,50.55,0
3/13/20,3,,Bangladesh,23.685,90.3563,0
3/13/20,0,,Barbados,13.1939,-59.5432,0
3/13/20,27,,Belarus,53.7098,27.9534,0
3/13/20,559,,Belgium,50.8333,4.0,3
3/13/20,0,,Benin,9.3077,2.3158,0
3/13/20,1,,Bhutan,27.5142,90.4336,0
3/13/20,3,,Bolivia,-16.2902,-63.5887,0
3/13/20,13,,Bosnia and Herzegovina,43.9159,17.6791,0
3/13/20,151,,Brazil,-14.235,-51.9253,0
3/13/20,37,,Brunei,4.5353,114.7277,0
3/13/20,23,,Bulgaria,42.7339,25.4858,1
3/13/20,2,,Burkina Faso,12.2383,-1.5616,0
3/13/20,0,,Cabo Verde,16.5388,-23.0418,0
3/13/20,5,,Cambodia,11.55,104.9167,0
3/13/20,2,,Cameroon,3.848,11.5021,0
3/13/20,29,Alberta,Canada,53.9333,-116.5765,0
3/13/20,64,British Columbia,Canada,49.2827,-123.1207,1
3/13/20,2,Grand Princess,Canada,37.6489,-122.6655,0
3/13/20,4,Manitoba,Canada,53.7609,-98.8139,0
3/13/20,1,New Brunswick,Canada,46.5653,-66.4619,0
3/13/20,0,Newfoundland and Labrador,Canada,53.1355,-57.6604,0
3/13/20,0,Nova Scotia,Canada,44.682,-63.7443,0
3/13/20,74,Ontario,Canada,51.2538,-85.3232,0
3/13/20,0,Prince Edward Island,Canada,46.5107,-63.4168,0
3/13/20,17,Quebec,Canada,52.9399,-73.5491,0
3/13/20,2,Saskatchewan,Canada,52.9399,-106.4509,0
3/13/20,0,,Central African Republic,6.6111,20.9394,0
3/13/20,0,,Chad,15.4542,18.7322,0
3/13/20,43,,Chile,-35.6751,-71.543,0
3/13/20,990,Anhui,China,31.8257,117.2264,6
3/13/20,436,Beijing,China,40.1824,116.4142,8
3/13/20,576,Chongqing,China,30.0572,107.874,6
3/13/20,296,Fujian,China,26.0789,117.9874,1
3/13/20,127,Gansu,China,37.8099,101.0583,2
3/13/20,1356,Guangdong,China,23.3417,113.4244,8
3/13/20,252,Guangxi,China,23.8298,108.7881,2
3/13/20,146,Guizhou,China,26.8154,106.8748,2
3/13/20,168,Hainan,China,19.1959,109.7453,6
3/13/20,318,Hebei,China,39.549,116.1306,6
3/13/20,482,Heilongjiang,China,47.862,127.7615,13
3/13/20,1273,Henan,China,33.882,113.614,22
3/13/20,134,Hong Kong,China,22.3,114.2,4
3/13/20,67786,Hubei,China,30.9756,112.2707,3062
3/13/20,1018,Hunan,China,27.6104,111.7088,4
3/13/20,75,Inner Mongolia,China,44.0935,113.9448,1
3/13/20,631,Jiangsu,China,32.9711,119.455,0
3/13/20,935,Jiangxi,China,27.614,115.7221,1
3/13/20,93,Jilin,China,43.6661,126.1923,1
3/13/20,125,Liaoning,China,41.2956,122.6085,1
3/13/20,10,Macau,China,22.1667,113.55,0
3/13/20,75,Ningxia,China,37.2692,106.1655,0
3/13/20,18,Qinghai,China,35.7452,95.9956,0
3/13/20,245,Shaanxi,China,35.1917,108.8701,2
3/13/20,760,Shandong,China,36.3427,118.1498,7
3/13/20,346,Shanghai,China,31.202,121.4491,3
3/13/20,133,Shanxi,China,37.5777,112.2922,0
3/13/20,539,Sichuan,China,30.6171,102.7103,3
3/13/20,136,Tianjin,China,39.3054,117.323,3
3/13/20,1,Tibet,China,31.6927,88.0924,0
3/13/20,76,Xinjiang,China,41.1129,85.2401,3
3/13/20,174,Yunnan,China,24.974,101.487,2
3/13/20,1215,Zhejiang,China,29.1832,120.0934,1
3/13/20,13,,Colombia,4.5709,-74.2973,0
3/13/20,0,,Congo (Brazzaville),-4.0383,21.7587,0
3/13/20,2,,Congo (Kinshasa),-4.0383,21.7587,0
3/13/20,23,,Costa Rica,9.7489,-83.7534,0
3/13/20,1,,Cote d'Ivoire,7.54,-5.5471,0
3/13/20,32,,Croatia,45.1,15.2,0
3/13/20,706,,Diamond Princess,0.0,0.0,7
3/13/20,4,,Cuba,22.0,-80.0,0
3/13/20,14,,Cyprus,35.1264,33.4299,0
3/13/20,141,,Czechia,49.8175,15.473,0
3/13/20,3,Faroe Islands,Denmark,61.8926,-6.9118,0
3/13/20,0,Greenland,Denmark,71.7069,-42.6043,0
3/13/20,801,,Denmark,56.2639,9.5018,0
3/13/20,0,,Djibouti,11.8251,42.5903,0
3/13/20,5,,Dominican Republic,18.7357,-70.1627,0
3/13/20,17,,Ecuador,-1.8312,-78.1834,0
3/13/20,80,,Egypt,26.0,30.0,2
3/13/20,0,,El Salvador,13.7942,-88.8965,0
3/13/20,0,,Equatorial Guinea,1.5,10.0,0
3/13/20,0,,Eritrea,15.1794,39.7823,0
3/13/20,79,,Estonia,58.5953,25.0136,0
3/13/20,0,,Eswatini,-26.5225,31.4659,0
3/13/20,1,,Ethiopia,9.145,40.4897,0
3/13/20,0,,Fiji,-17.7134,178.065,0
3/13/20,155,,Finland,64.0,26.0,0
3/13/20,5,French Guiana,France,3.9339,-53.1258,0
3/13/20,3,French Polynesia,France,-17.6797,149.4068,0
3/13/20,1,Guadeloupe,France,16.25,-61.5833,0
3/13/20,0,Mayotte,France,-12.8275,45.1662,0
3/13/20,0,New Caledonia,France,-20.9043,165.618,0
3/13/20,5,Reunion,France,-21.1351,55.2471,0
3/13/20,1,Saint Barthelemy,France,17.9,-62.8333,0
3/13/20,2,St Martin,France,18.0708,-63.0501,0
3/13/20,3,Martinique,France,14.6415,-61.0242,0
3/13/20,3661,,France,46.2276,2.2137,79
3/13/20,0,,Gabon,-0.8037,11.6094,0
3/13/20,0,,Gambia,13.4432,-15.3101,0
3/13/20,25,,Georgia,42.3154,43.3569,0
3/13/20,3675,,Germany,51.0,9.0,7
3/13/20,0,,Ghana,7.9465,-1.0232,0
3/13/20,190,,Greece,39.0742,21.8243,1
3/13/20,0,,Guatemala,15.7835,-90.2308,0
3/13/20,1,,Guinea,9.9456,-9.6966,0
3/13/20,1,,Guyana,5.0,-58.75,1
3/13/20,0,,Haiti,18.9712,-72.2852,0
3/13/20,1,,Holy See,41.9029,12.4534,0
3/13/20,2,,Honduras,15.2,-86.2419,0
3/13/20,19,,Hungary,47.1625,19.5033,0
3/13/20,134,,Iceland,64.9631,-19.0208,0
3/13/20,82,,India,21.0,78.0,2
3/13/20,69,,Indonesia,-0.7893,113.9213,4
3/13/20,11364,,Iran,32.0,53.0,514
3/13/20,101,,Iraq,33.0,44.0,9
3/13/20,90,,Ireland,53.1424,-7.6921,1
3/13/20,126,,Israel,31.0,35.0,0
3/13/20,17660,,Italy,43.0,12.0,1266
3/13/20,8,,Jamaica,18.1096,-77.2975,0
3/13/20,701,,Japan,36.0,138.0,19
3/13/20,1,,Jordan,31.24,36.51,0
3/13/20,4,,Kazakhstan,48.0196,66.9237,0
3/13/20,1,,Kenya,-0.0236,37.9062,0
3/13/20,7979,,"Korea, South",36.0,128.0,66
3/13/20,80,,Kuwait,29.5,47.75,0
3/13/20,0,,Kyrgyzstan,41.2044,74.7661,0
3/13/20,17,,Latvia,56.8796,24.6032,0
3/13/20,77,,Lebanon,33.8547,35.8623,3
3/13/20,0,,Liberia,6.4281,-9.4295,0
3/13/20,1,,Liechtenstein,47.14,9.55,0
3/13/20,6,,Lithuania,55.1694,23.8813,0
3/13/20,34,,Luxembourg,49.8153,6.1296,0
3/13/20,0,,Madagascar,-18.7669,46.8691,0
3/13/20,197,,Malaysia,2.5,112.5,0
3/13/20,9,,Maldives,3.2028,73.2207,0
3/13/20,12,,Malta,35.9375,14.3754,0
3/13/20,0,,Mauritania,21.0079,10.9408,0
3/13/20,0,,Mauritius,-20.2,57.5,0
3/13/20,12,,Mexico,23.6345,-102.5528,0
3/13/20,6,,Moldova,47.4116,28.3699,0
3/13/20,2,,Monaco,43.7333,7.4167,0
3/13/20,1,,Mongolia,46.8625,103.8467,0
3/13/20,0,,Montenegro,42.5,19.3,0
3/13/20,7,,Morocco,31.7917,-7.0926,1
3/13/20,0,,Namibia,-22.9576,18.4904,0
3/13/20,1,,Nepal,28.1667,84.25,0
3/13/20,2,Aruba,Netherlands,12.5186,-70.0358,0
3/13/20,0,Curacao,Netherlands,12.1696,-68.99,0
3/13/20,0,Sint Maarten,Netherlands,18.0425,-63.0548,0
3/13/20,804,,Netherlands,52.1326,5.2913,10
3/13/20,5,,New Zealand,-40.9006,174.886,0
3/13/20,0,,Nicaragua,12.8654,-85.2072,0
3/13/20,0,,Niger,17.6078,8.0817,0
3/13/20,2,,Nigeria,9.082,8.6753,0
3/13/20,14,,North Macedonia,41.6086,21.7453,0
3/13/20,996,,Norway,60.472,8.4689,0
3/13/20,19,,Oman,21.0,57.0,0
3/13/20,28,,Pakistan,30.3753,69.3451,0
3/13/20,27,,Panama,8.538,-80.7821,1
3/13/20,0,,Papua New Guinea,-6.315,143.9555,0
3/13/20,6,,Paraguay,-23.4425,-58.4438,0
3/13/20,28,,Peru,-9.19,-75.0152,0
3/13/20,64,,Philippines,13.0,122.0,5
3/13/20,68,,Poland,51.9194,19.1451,2
3/13/20,112,,Portugal,39.3999,-8.2245,0
3/13/20,320,,Qatar,25.3548,51.1839,0
3/13/20,89,,Romania,45.9432,24.9668,0
3/13/20,45,,Russia,60.0,90.0,0
3/13/20,0,,Rwanda,-1.9403,29.8739,0
3/13/20,0,,Saint Lucia,13.9094,-60.9789,0
3/13/20,0,,Saint Vincent and the Grenadines,12.9843,-61.2872,0
3/13/20,80,,San Marino,43.9424,12.4578,5
3/13/20,86,,Saudi Arabia,24.0,45.0,0
3/13/20,10,,Senegal,14.4974,-14.4524,0
3/13/20,35,,Serbia,44.0165,21.0059,0
3/13/20,0,,Seychelles,-4.6796,55.492,0
3/13/20,200,,Singapore,1.2833,103.8333,0
3/13/20,32,,Slovakia,48.669,19.699,0
3/13/20,141,,Slovenia,46.1512,14.9955,0
3/13/20,0,,Somalia,5.1521,46.1996,0
3/13/20,24,,South Africa,-30.5595,22.9375,0
3/13/20,5232,,Spain,40.0,-4.0,133
3/13/20,6,,Sri Lanka,7.0,81.0,0
3/13/20,1,,Sudan,12.8628,30.2176,1
3/13/20,0,,Suriname,3.9193,-56.0278,0
3/13/20,814,,Sweden,63.0,16.0,1
3/13/20,1139,,Switzerland,46.8182,8.2275,11
3/13/20,50,,Taiwan*,23.7,121.0,1
3/13/20,0,,Tanzania,-6.369,34.8888,0
3/13/20,75,,Thailand,15.0,101.0,1
3/13/20,1,,Togo,8.6195,0.8248,0
3/13/20,0,,Trinidad and Tobago,10.6918,-61.2225,0
3/13/20,16,,Tunisia,34.0,9.0,0
3/13/20,5,,Turkey,38.9637,35.2433,0
3/13/20,0,,Uganda,1.0,32.0,0
3/13/20,3,,Ukraine,48.3794,31.1656,1
3/13/20,85,,United Arab Emirates,24.0,54.0,0
3/13/20,0,Bermuda,United Kingdom,32.3078,-64.7505,0
3/13/20,1,Cayman Islands,United Kingdom,19.3133,-81.2546,0
3/13/20,2,Channel Islands,United Kingdom,49.3723,-2.3644,0
3/13/20,1,Gibraltar,United Kingdom,36.1408,-5.3536,0
3/13/20,0,Isle of Man,United Kingdom,54.2361,-4.5481,0
3/13/20,0,Montserrat,United Kingdom,16.7425,-62.1874,0
3/13/20,798,,United Kingdom,55.3781,-3.4360000000000004,8
3/13/20,0,,Uruguay,-32.5228,-55.7658,0
3/13/20,2179,,US,37.0902,-95.7129,47
3/13/20,0,,Uzbekistan,41.3775,64.5853,0
3/13/20,0,,Venezuela,6.4238,-66.5897,0
3/13/20,47,,Vietnam,16.0,108.0,0
3/13/20,0,,Zambia,-15.4167,28.2833,0
3/13/20,0,,Zimbabwe,-20.0,30.0,0
3/13/20,0,Diamond Princess,Canada,0.0,0.0,0
3/13/20,0,,Dominica,15.415,-61.371,0
3/13/20,0,,Grenada,12.1165,-61.679,0
3/13/20,0,,Mozambique,-18.665695,35.529562,0
3/13/20,0,,Syria,34.802075,38.99681500000001,0
3/13/20,0,,Timor-Leste,-8.874217,125.727539,0
3/13/20,0,,Belize,13.1939,-59.5432,0
3/13/20,0,Recovered,Canada,0.0,0.0,0
3/13/20,0,,Laos,19.85627,102.495496,0
3/13/20,0,,Libya,26.3351,17.228331,0
3/13/20,31,,West Bank and Gaza,31.9522,35.2332,0
3/13/20,0,,Guinea-Bissau,11.8037,-15.1804,0
3/13/20,0,,Mali,17.570692,-3.996166000000001,0
3/13/20,0,,Saint Kitts and Nevis,17.357822,-62.782998,0
3/13/20,0,Northwest Territories,Canada,64.8255,-124.8457,0
3/13/20,0,Yukon,Canada,64.2823,-135.0,0
3/13/20,0,,Kosovo,42.602636,20.902977,0
3/13/20,0,,Burma,21.9162,95.956,0
3/13/20,0,Anguilla,United Kingdom,18.2206,-63.0686,0
3/13/20,0,British Virgin Islands,United Kingdom,18.4207,-64.64,0
3/13/20,0,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0
3/13/20,0,,MS Zaandam,0.0,0.0,0
3/13/20,0,,Botswana,-22.3285,24.6849,0
3/13/20,0,,Burundi,-3.3731,29.9189,0
3/13/20,0,,Sierra Leone,8.460555000000001,-11.779889,0
3/13/20,0,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0
3/13/20,0,,Malawi,-13.254307999999998,34.301525,0
3/13/20,0,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0
3/13/20,0,Saint Pierre and Miquelon,France,46.8852,-56.3159,0
3/13/20,0,,South Sudan,6.877000000000002,31.307,0
3/13/20,0,,Western Sahara,24.2155,-12.8858,0
3/13/20,0,,Sao Tome and Principe,0.18636,6.613081,0
3/13/20,0,,Yemen,15.552727,48.516388,0
3/14/20,11,,Afghanistan,33.0,65.0,0
3/14/20,38,,Albania,41.1533,20.1683,1
3/14/20,37,,Algeria,28.0339,1.6596,3
3/14/20,1,,Andorra,42.5063,1.5218,0
3/14/20,0,,Angola,-11.2027,17.8739,0
3/14/20,1,,Antigua and Barbuda,17.0608,-61.7964,0
3/14/20,34,,Argentina,-38.4161,-63.6167,2
3/14/20,18,,Armenia,40.0691,45.0382,0
3/14/20,1,Australian Capital Territory,Australia,-35.4735,149.0124,0
3/14/20,112,New South Wales,Australia,-33.8688,151.2093,2
3/14/20,1,Northern Territory,Australia,-12.4634,130.8456,0
3/14/20,46,Queensland,Australia,-28.0167,153.4,0
3/14/20,19,South Australia,Australia,-34.9285,138.6007,0
3/14/20,5,Tasmania,Australia,-41.4545,145.9707,0
3/14/20,49,Victoria,Australia,-37.8136,144.9631,0
